"Date","Trend"
1975-07-01,52.4434749185281
1975-08-01,52.5749176462049
1975-09-01,52.7063603738817
1975-10-01,52.9413843366002
1975-11-01,53.1764082993187
1975-12-01,53.2584686146995
1976-01-01,53.3405289300804
1976-02-01,53.2114212378917
1976-03-01,53.082313545703
1976-04-01,52.6657907796433
1976-05-01,52.2492680135837
1976-06-01,51.5957225339834
1976-07-01,50.9421770543831
1976-08-01,50.4813260506187
1976-09-01,50.0204750468543
1976-10-01,49.91317829191
1976-11-01,49.8058815369656
1976-12-01,49.9460046597456
1977-01-01,50.0861277825256
1977-02-01,50.3645227766504
1977-03-01,50.6429177707753
1977-04-01,51.069327763856
1977-05-01,51.4957377569367
1977-06-01,51.7393662840519
1977-07-01,51.9829948111671
1977-08-01,51.7182232757255
1977-09-01,51.4534517402838
1977-10-01,51.0079991452131
1977-11-01,50.5625465501424
1977-12-01,50.3364610795574
1978-01-01,50.1103756089723
1978-02-01,50.0038536441075
1978-03-01,49.8973316792427
1978-04-01,49.9393753238369
1978-05-01,49.9814189684311
1978-06-01,50.2026168753892
1978-07-01,50.4238147823473
1978-08-01,50.6660653635442
1978-09-01,50.9083159447412
1978-10-01,51.0379054822244
1978-11-01,51.1674950197077
1978-12-01,51.2006430345707
1979-01-01,51.2337910494338
1979-02-01,51.2256834924893
1979-03-01,51.2175759355449
1979-04-01,51.2879590417033
1979-05-01,51.3583421478617
1979-06-01,51.5214072760629
1979-07-01,51.684472404264
1979-08-01,51.8145479901053
1979-09-01,51.9446235759466
1979-10-01,51.9968533365355
1979-11-01,52.0490830971244
1979-12-01,52.1558043507507
1980-01-01,52.2625256043771
1980-02-01,52.3817002239587
1980-03-01,52.5008748435403
1980-04-01,52.4145715464866
1980-05-01,52.3282682494329
1980-06-01,52.0735711686146
1980-07-01,51.8188740877964
1980-08-01,51.7157784702113
1980-09-01,51.6126828526262
1980-10-01,51.6129579419104
1980-11-01,51.6132330311946
1980-12-01,51.5950733598795
1981-01-01,51.5769136885645
1981-02-01,51.5176049148348
1981-03-01,51.4582961411052
1981-04-01,51.4745136721826
1981-05-01,51.4907312032601
1981-06-01,51.4687254864625
1981-07-01,51.4467197696649
1981-08-01,51.2632661110522
1981-09-01,51.0798124524394
1981-10-01,50.8667104494384
1981-11-01,50.6536084464374
1981-12-01,50.5330395059573
1982-01-01,50.4124705654772
1982-02-01,50.3930638453294
1982-03-01,50.3736571251816
1982-04-01,50.5718582737121
1982-05-01,50.7700594222427
1982-06-01,51.1608223034343
1982-07-01,51.5515851846259
1982-08-01,51.9129295736468
1982-09-01,52.2742739626677
1982-10-01,52.4536837435943
1982-11-01,52.6330935245209
1982-12-01,52.7883282963086
1983-01-01,52.9435630680963
1983-02-01,53.0774087116466
1983-03-01,53.2112543551968
1983-04-01,53.1540838213637
1983-05-01,53.0969132875306
1983-06-01,52.8436878153812
1983-07-01,52.5904623432318
1983-08-01,52.3966806626193
1983-09-01,52.2028989820069
1983-10-01,52.0750158634588
1983-11-01,51.9471327449106
1983-12-01,51.837145340124
1984-01-01,51.7271579353373
1984-02-01,51.6205844328319
1984-03-01,51.5140109303265
1984-04-01,51.5781033911829
1984-05-01,51.6421958520392
1984-06-01,51.8193859729916
1984-07-01,51.9965760939441
1984-08-01,52.2035831218468
1984-09-01,52.4105901497496
1984-10-01,52.6288576979199
1984-11-01,52.8471252460902
1984-12-01,52.9226854153996
1985-01-01,52.9982455847089
1985-02-01,52.9757502164733
1985-03-01,52.9532548482377
1985-04-01,52.933685527941
1985-05-01,52.9141162076443
1985-06-01,52.847408963203
1985-07-01,52.7807017187616
1985-08-01,52.6821606294658
1985-09-01,52.58361954017
1985-10-01,52.5344488858191
1985-11-01,52.4852782314682
1985-12-01,52.533080778921
1986-01-01,52.5808833263739
1986-02-01,52.5283465116811
1986-03-01,52.4758096969884
1986-04-01,52.3572596109754
1986-05-01,52.2387095249624
1986-06-01,52.1985967601739
1986-07-01,52.1584839953855
1986-08-01,52.1503901873102
1986-09-01,52.1422963792349
1986-10-01,52.1349592806226
1986-11-01,52.1276221820102
1986-12-01,52.2105053767049
1987-01-01,52.2933885713996
1987-02-01,52.3619693146813
1987-03-01,52.430550057963
1987-04-01,52.4049103669493
1987-05-01,52.3792706759356
1987-06-01,52.308723528662
1987-07-01,52.2381763813885
1987-08-01,52.1610990581265
1987-09-01,52.0840217348645
1987-10-01,51.9697215919586
1987-11-01,51.8554214490528
1987-12-01,51.836932088484
